contests,dist,weight,seed,ktd,mtrd,top1,top3p,top5p,top5_ktd
30,uniform,vigna,7,22,14.338417359906517,0,0.3333333333333333,0.6,6
30,uniform,vigna,8,5,7.113001163665058,1,1.0,1.0,0
30,uniform,vigna,9,12,6.846204433181621,0,1.0,0.8,2
30,uniform,vigna,10,12,4.157992425016165,1,1.0,1.0,2
30,uniform,vigna,11,13,7.914704658228309,0,0.6666666666666666,1.0,2
30,uniform,vigna,12,9,7.552156154758425,1,1.0,1.0,1
30,uniform,vigna,13,6,5.905918346209056,0,1.0,0.8,1
30,uniform,vigna,14,23,6.452671420173933,1,0.6666666666666666,0.8,3
30,uniform,vigna,15,13,9.151899559751575,0,0.6666666666666666,1.0,3
30,uniform,vigna,16,7,3.012965701960005,1,1.0,0.8,0
30,uniform,vigna,17,15,6.310943848617979,0,1.0,0.8,2
30,uniform,vigna,18,18,20.00929765427476,0,0.6666666666666666,0.8,5
30,uniform,vigna,19,13,6.082168062037373,1,0.6666666666666666,0.8,0
30,uniform,vigna,20,20,6.639345783149014,0,0.6666666666666666,1.0,2
30,uniform,vigna,21,10,9.605494644667935,0,1.0,0.8,1
30,uniform,vigna,22,13,6.696813918716165,0,1.0,1.0,2
30,uniform,vigna,23,17,6.054346760891483,1,1.0,0.8,1
30,uniform,vigna,24,8,5.901657476084312,1,1.0,0.8,2
30,uniform,vigna,25,15,9.107174632901122,0,1.0,1.0,1
30,uniform,vigna,26,12,7.626281176507025,1,0.6666666666666666,0.8,1
30,uniform,vigna,27,13,5.731985366979024,1,1.0,1.0,0
30,uniform,vigna,28,7,6.659692695667965,1,1.0,1.0,1
30,uniform,vigna,29,16,6.753268011384524,1,0.6666666666666666,0.8,3
30,uniform,vigna,30,12,5.615818822824129,0,1.0,1.0,3
30,uniform,vigna,31,18,5.839559060385726,1,0.6666666666666666,0.6,1
30,uniform,vigna,32,17,8.27188626225849,1,0.6666666666666666,0.8,2
30,uniform,vigna,33,13,5.401410508323067,1,1.0,1.0,0
30,uniform,vigna,34,10,8.088393091987793,0,1.0,1.0,1
30,uniform,vigna,35,13,7.362241228764385,0,0.6666666666666666,0.8,2
30,uniform,vigna,36,7,6.628651675397441,1,1.0,0.8,0
30,uniform,vigna,37,19,5.466524297861485,0,0.6666666666666666,0.8,3
30,uniform,vigna,38,10,5.751442066950834,1,0.6666666666666666,0.8,1
30,uniform,vigna,39,13,5.735978363600247,1,1.0,0.8,1
30,uniform,vigna,40,15,7.270941011149914,1,0.6666666666666666,0.8,1
30,uniform,vigna,41,5,2.7070725873578825,1,1.0,1.0,1
30,uniform,vigna,42,12,5.153435965401531,0,0.6666666666666666,1.0,3
30,uniform,vigna,43,12,9.11260140872222,0,0.6666666666666666,0.8,4
30,uniform,vigna,44,7,6.285104236836948,0,1.0,1.0,3
30,uniform,vigna,45,9,5.537871567995719,1,1.0,0.8,1
30,uniform,vigna,46,14,7.6659838054850145,1,1.0,1.0,0
30,uniform,vigna,47,14,4.9265755041376105,0,0.6666666666666666,0.8,1
30,uniform,vigna,48,9,5.287491763454317,1,0.6666666666666666,1.0,2
30,uniform,vigna,49,11,4.543145227077664,1,1.0,1.0,2
30,uniform,quadratic,0,19,13.638636140068519,1,0.6666666666666666,1.0,3
30,uniform,quadratic,1,15,11.502751587080692,1,0.6666666666666666,0.8,3
30,uniform,quadratic,2,18,11.710061990171242,1,1.0,1.0,0
30,uniform,quadratic,3,15,8.251870074183186,1,0.6666666666666666,1.0,1
30,uniform,quadratic,4,15,5.561595735896288,0,1.0,0.6,1
30,uniform,quadratic,5,9,6.859956862381402,1,0.6666666666666666,1.0,1
30,uniform,quadratic,6,10,6.004076153797592,1,0.6666666666666666,0.8,1
30,uniform,quadratic,7,24,13.079801099998681,0,0.3333333333333333,0.8,6
30,uniform,quadratic,8,8,9.827931106551498,1,1.0,0.8,0
30,uniform,quadratic,9,15,5.956462078068534,0,1.0,0.8,1
30,uniform,quadratic,10,15,5.790777303369722,1,1.0,1.0,2
30,uniform,quadratic,11,19,9.039198322018805,0,0.6666666666666666,1.0,2
30,uniform,quadratic,12,18,11.471131547888708,1,0.6666666666666666,1.0,3
30,uniform,quadratic,13,9,5.344066831146214,1,1.0,0.8,0
30,uniform,quadratic,14,21,9.294445554420546,1,0.6666666666666666,0.8,3
30,uniform,quadratic,15,14,9.591725290157187,0,0.6666666666666666,1.0,4
30,uniform,quadratic,16,10,4.26014497845448,1,1.0,1.0,0
30,uniform,quadratic,17,15,6.310943848617979,0,1.0,0.8,2
30,uniform,quadratic,18,19,20.67499453097767,0,0.6666666666666666,0.8,5
30,uniform,quadratic,19,17,10.470887180957632,1,0.6666666666666666,0.6,0
30,uniform,quadratic,20,23,9.463599082307239,0,0.6666666666666666,1.0,2
30,uniform,quadratic,21,17,11.236271117382104,0,1.0,0.8,1
30,uniform,quadratic,22,11,9.063042583132564,0,1.0,1.0,2
30,uniform,quadratic,23,21,7.091711452086465,1,1.0,0.8,1
30,uniform,quadratic,24,10,9.215531567880195,1,1.0,0.8,2
30,uniform,quadratic,25,13,10.388977341975455,0,1.0,1.0,1
30,uniform,quadratic,26,12,7.553726978145807,1,0.6666666666666666,0.8,1
30,uniform,quadratic,27,12,6.161511801340137,1,1.0,1.0,0
30,uniform,quadratic,28,12,12.892908942642961,1,1.0,1.0,1
30,uniform,quadratic,29,19,7.503193986174312,1,0.6666666666666666,0.8,3
30,uniform,quadratic,30,16,9.19210809112722,0,0.6666666666666666,0.8,4
30,uniform,quadratic,31,29,10.926328016173645,1,0.6666666666666666,0.6,1
30,uniform,quadratic,32,20,9.918162041658398,1,0.6666666666666666,0.8,2
30,uniform,quadratic,33,18,5.79096902220772,1,1.0,1.0,0
30,uniform,quadratic,34,14,9.59518924506772,0,1.0,1.0,2
30,uniform,quadratic,35,15,8.102867120824566,0,0.6666666666666666,0.8,2
30,uniform,quadratic,36,9,8.974299627490915,1,1.0,0.8,0
30,uniform,quadratic,37,21,6.805387121427107,0,0.6666666666666666,0.8,3
30,uniform,quadratic,38,18,7.169631282110503,1,0.6666666666666666,0.8,1
30,uniform,quadratic,39,18,10.028398093614653,1,0.6666666666666666,0.8,2
30,uniform,quadratic,40,17,9.483144391952441,1,0.6666666666666666,0.8,2
30,uniform,quadratic,41,12,4.870067625310885,1,1.0,0.8,1
30,uniform,quadratic,42,15,5.310320428729413,0,0.6666666666666666,1.0,3
30,uniform,quadratic,43,10,11.053603535527955,0,0.6666666666666666,1.0,4
30,uniform,quadratic,44,10,6.181577637108767,0,1.0,1.0,3
30,uniform,quadratic,45,14,7.467097445525788,1,1.0,0.8,1
30,uniform,quadratic,46,23,9.588332028607626,1,1.0,1.0,0
30,uniform,quadratic,47,16,7.733610678542814,0,0.6666666666666666,0.8,1
30,uniform,quadratic,48,8,4.574875155770952,1,0.6666666666666666,1.0,1
30,uniform,quadratic,49,14,5.564442029103629,1,1.0,1.0,2
30,skill_matched,uniform,0,14,11.912036013325915,1,0.6666666666666666,1.0,1
30,skill_matched,uniform,1,23,36.98985928970906,1,1.0,1.0,1
30,skill_matched,uniform,2,16,15.2800749581886,0,0.6666666666666666,0.8,4
30,skill_matched,uniform,3,13,10.930485614572918,1,1.0,0.8,1
30,skill_matched,uniform,4,26,12.397434021099995,1,0.6666666666666666,0.8,4
30,skill_matched,uniform,5,13,21.0506036002612,0,0.3333333333333333,0.8,5
30,skill_matched,uniform,6,19,27.08751464166434,0,0.6666666666666666,0.8,4
30,skill_matched,uniform,7,24,13.599445330506944,0,0.6666666666666666,0.6,2
30,skill_matched,uniform,8,5,9.563298806607449,1,0.6666666666666666,0.8,1
30,skill_matched,uniform,9,19,15.001347966704465,1,0.6666666666666666,0.8,1
30,skill_matched,uniform,10,16,10.261461372289542,0,1.0,1.0,2
30,skill_matched,uniform,11,22,34.837197524348426,0,0.6666666666666666,0.8,5
30,skill_matched,uniform,12,7,3.613446636600904,1,1.0,1.0,1
30,skill_matched,uniform,13,17,11.913878596868834,1,0.6666666666666666,1.0,2
30,skill_matched,uniform,14,20,11.31988112220411,1,1.0,0.8,1
30,skill_matched,uniform,15,20,7.5808620316357365,1,0.6666666666666666,0.8,1
30,skill_matched,uniform,16,16,13.022409348880572,0,1.0,0.8,3
30,skill_matched,uniform,17,25,25.21401787289487,0,1.0,1.0,1
30,skill_matched,uniform,18,16,23.70486961028951,1,0.3333333333333333,0.8,4
30,skill_matched,uniform,19,13,7.028043783814038,1,0.6666666666666666,0.8,2
30,skill_matched,uniform,20,22,12.630303762257329,1,0.6666666666666666,0.8,3
30,skill_matched,uniform,21,18,12.398082746017085,1,1.0,0.8,1
30,skill_matched,uniform,22,14,9.38033848181457,0,0.6666666666666666,1.0,6
30,skill_matched,uniform,23,11,5.290158413378593,1,1.0,1.0,0
30,skill_matched,uniform,24,8,5.287676540692884,1,1.0,1.0,1
30,skill_matched,uniform,25,35,26.15111947717084,1,0.3333333333333333,0.6,4
30,skill_matched,uniform,26,16,12.060345626939686,1,0.6666666666666666,0.8,1
30,skill_matched,uniform,27,17,12.72097002063409,1,0.6666666666666666,0.8,3
30,skill_matched,uniform,28,34,27.23428375153064,0,0.6666666666666666,0.8,4
30,skill_matched,uniform,29,29,21.663201209559563,0,0.3333333333333333,0.8,6
30,skill_matched,uniform,30,7,4.062186392124218,1,0.6666666666666666,1.0,2
30,skill_matched,uniform,31,15,11.365134910898322,1,0.6666666666666666,1.0,2
30,skill_matched,uniform,32,13,8.09849777006359,1,0.6666666666666666,0.8,3
30,skill_matched,uniform,33,24,20.472930046663368,0,0.3333333333333333,0.6,6
30,skill_matched,uniform,34,8,9.457566246723669,0,1.0,0.8,2
30,skill_matched,uniform,35,12,5.390849527633087,1,1.0,1.0,1
30,skill_matched,uniform,36,24,22.270067039909694,0,0.3333333333333333,0.6,2
30,skill_matched,uniform,37,17,21.242808632100967,1,1.0,1.0,1
30,skill_matched,uniform,38,9,5.860178631694522,1,1.0,1.0,2
30,skill_matched,uniform,39,23,29.976713121386204,0,0.6666666666666666,0.8,4
30,skill_matched,uniform,40,12,6.334072622770685,1,0.6666666666666666,1.0,3
30,skill_matched,uniform,41,21,11.457621429984815,1,0.6666666666666666,0.8,3
30,skill_matched,uniform,42,9,10.517491060910686,0,0.6666666666666666,0.8,4
30,skill_matched,uniform,43,10,7.974605844251192,1,0.6666666666666666,1.0,1
30,skill_matched,uniform,44,16,16.908632789351344,1,1.0,1.0,0
30,skill_matched,uniform,45,8,4.713368661890735,1,1.0,1.0,0
30,skill_matched,uniform,46,12,2.984129753068147,0,1.0,0.8,2
30,skill_matched,uniform,47,31,16.664083254069357,0,0.3333333333333333,0.6,7
30,skill_matched,uniform,48,11,5.300103372212064,1,0.6666666666666666,1.0,2
30,skill_matched,uniform,49,14,11.930298599355435,1,0.6666666666666666,1.0,3
30,skill_matched,vigna,0,16,13.702436882855368,1,0.6666666666666666,1.0,1
30,skill_matched,vigna,1,28,34.53777008087352,1,1.0,0.6,1
30,skill_matched,vigna,2,17,18.378691002104205,0,0.6666666666666666,0.8,4
30,skill_matched,vigna,3,14,12.101716927192168,1,0.6666666666666666,0.8,2
30,skill_matched,vigna,4,25,10.984217807709934,1,0.6666666666666666,0.8,4
30,skill_matched,vigna,5,12,22.338493586384903,0,0.6666666666666666,0.8,5
30,skill_matched,vigna,6,16,31.967585003145736,0,0.6666666666666666,0.8,4
30,skill_matched,vigna,7,23,13.120945518207405,0,0.6666666666666666,0.6,2
30,skill_matched,vigna,8,8,9.463575905918972,1,0.6666666666666666,0.8,1
30,skill_matched,vigna,9,24,16.93060046379517,1,0.6666666666666666,0.6,1
30,skill_matched,vigna,10,15,11.90757742629343,0,1.0,1.0,2
30,skill_matched,vigna,11,25,33.046053525975225,0,0.6666666666666666,0.8,5
30,skill_matched,vigna,12,8,3.9461119039005688,1,1.0,1.0,1
30,skill_matched,vigna,13,17,9.93091814693189,1,0.6666666666666666,1.0,2
30,skill_matched,vigna,14,17,11.658480970894484,1,1.0,0.8,0
30,skill_matched,vigna,15,20,9.369800441185074,1,0.6666666666666666,0.8,2
30,skill_matched,vigna,16,18,12.86582377034404,0,1.0,0.8,2
30,skill_matched,vigna,17,26,24.13236405546761,0,1.0,1.0,1
30,skill_matched,vigna,18,16,23.70486961028951,1,0.3333333333333333,0.8,4
30,skill_matched,vigna,19,12,8.845024130034222,1,1.0,0.8,1
30,skill_matched,vigna,20,19,11.62213726441527,1,0.6666666666666666,0.8,3
30,skill_matched,vigna,21,14,10.210821854751718,1,1.0,0.8,1
30,skill_matched,vigna,22,15,10.156123776124925,0,0.6666666666666666,0.8,4
30,skill_matched,vigna,23,8,4.83085668843284,1,1.0,1.0,0
30,skill_matched,vigna,24,11,6.654710570928267,1,1.0,1.0,1
30,skill_matched,vigna,25,38,25.996377377354364,1,0.3333333333333333,0.6,4
30,skill_matched,vigna,26,18,12.883058877297843,1,0.6666666666666666,0.8,1
30,skill_matched,vigna,27,15,12.32684044365571,1,0.6666666666666666,0.8,3
30,skill_matched,vigna,28,36,28.86345899616246,0,0.6666666666666666,0.8,2
30,skill_matched,vigna,29,30,21.246618511632906,0,0.6666666666666666,0.8,5
30,skill_matched,vigna,30,5,3.2716226911944717,1,1.0,1.0,1
30,skill_matched,vigna,31,19,9.968638264141461,1,0.6666666666666666,1.0,2
30,skill_matched,vigna,32,10,4.808172447408062,1,0.6666666666666666,1.0,3
30,skill_matched,vigna,33,21,21.345464587337705,0,0.3333333333333333,0.8,5
30,skill_matched,vigna,34,6,6.871670347006446,0,1.0,0.8,1
30,skill_matched,vigna,35,16,6.626175812179605,1,0.6666666666666666,1.0,3
30,skill_matched,vigna,36,25,25.596751636364807,0,0.3333333333333333,0.6,3
30,skill_matched,vigna,37,18,23.552819183273638,1,1.0,1.0,1
30,skill_matched,vigna,38,10,5.709701371457238,1,0.6666666666666666,1.0,3
30,skill_matched,vigna,39,19,27.178771005578877,0,0.6666666666666666,0.8,4
30,skill_matched,vigna,40,9,6.020275031262835,1,1.0,1.0,2
30,skill_matched,vigna,41,16,11.330663240670411,1,0.6666666666666666,1.0,2
30,skill_matched,vigna,42,11,8.656859883068018,0,1.0,0.8,3
30,skill_matched,vigna,43,12,8.70369460952972,1,0.6666666666666666,1.0,1
30,skill_matched,vigna,44,18,14.559689390846566,1,1.0,1.0,2
30,skill_matched,vigna,45,9,4.887849951707886,1,0.6666666666666666,0.8,2
30,skill_matched,vigna,46,14,4.101122125057708,0,1.0,0.6,2
30,skill_matched,vigna,47,34,16.498565787752337,0,0.3333333333333333,0.6,6
30,skill_matched,vigna,48,9,5.0196415035034,1,1.0,1.0,1
30,skill_matched,vigna,49,10,9.589041515449798,1,0.6666666666666666,1.0,3
30,skill_matched,quadratic,0,24,17.04543866987891,1,0.6666666666666666,0.8,3
30,skill_matched,quadratic,1,42,37.80574589297943,1,0.6666666666666666,0.4,1
30,skill_matched,quadratic,2,26,21.205792044685158,0,0.6666666666666666,0.6,3
30,skill_matched,quadratic,3,19,14.042240654319633,1,0.6666666666666666,0.8,3
30,skill_matched,quadratic,4,24,10.289753110859078,1,0.6666666666666666,0.8,3
30,skill_matched,quadratic,5,14,23.74046015235329,0,0.6666666666666666,0.8,5
30,skill_matched,quadratic,6,18,30.366729004741117,0,0.6666666666666666,0.8,4
30,skill_matched,quadratic,7,23,13.905809064656841,0,0.6666666666666666,0.6,2
30,skill_matched,quadratic,8,15,16.388773702296586,1,0.6666666666666666,0.8,1
30,skill_matched,quadratic,9,29,18.63375759434868,1,0.6666666666666666,0.6,2
30,skill_matched,quadratic,10,24,11.663166889655285,0,1.0,1.0,2
30,skill_matched,quadratic,11,30,33.57704818946294,0,0.6666666666666666,0.8,5
30,skill_matched,quadratic,12,12,4.5017501545233225,1,1.0,1.0,1
30,skill_matched,quadratic,13,25,12.772334544387101,1,0.6666666666666666,1.0,2
30,skill_matched,quadratic,14,24,18.13661233857434,1,1.0,0.8,0
30,skill_matched,quadratic,15,26,11.784157905462926,1,0.6666666666666666,0.8,2
30,skill_matched,quadratic,16,28,13.693075298538862,0,1.0,0.8,2
30,skill_matched,quadratic,17,37,25.698731544135377,0,0.6666666666666666,0.8,2
30,skill_matched,quadratic,18,18,22.24902724450966,1,0.3333333333333333,0.8,4
30,skill_matched,quadratic,19,14,8.902185027845585,1,1.0,0.8,1
30,skill_matched,quadratic,20,23,9.78964907890395,1,0.6666666666666666,0.8,3
30,skill_matched,quadratic,21,22,13.711630830489378,1,1.0,0.8,1
30,skill_matched,quadratic,22,18,13.55890486651982,0,0.6666666666666666,0.8,4
30,skill_matched,quadratic,23,10,6.402030322278037,1,1.0,1.0,1
30,skill_matched,quadratic,24,18,8.32638634136213,1,1.0,0.8,1
30,skill_matched,quadratic,25,43,27.436565012996844,1,0.3333333333333333,0.6,4
30,skill_matched,quadratic,26,21,14.45505531387885,1,0.6666666666666666,0.8,1
30,skill_matched,quadratic,27,26,13.101970174021973,1,0.3333333333333333,0.8,5
30,skill_matched,quadratic,28,38,27.199535132830785,0,0.3333333333333333,0.6,3
30,skill_matched,quadratic,29,35,22.552900627413507,0,0.6666666666666666,0.8,5
30,skill_matched,quadratic,30,3,1.449267085316028,1,1.0,1.0,1
30,skill_matched,quadratic,31,24,10.303808642905288,1,0.6666666666666666,1.0,3
30,skill_matched,quadratic,32,15,8.117129713800773,1,1.0,0.8,2
30,skill_matched,quadratic,33,22,23.475003869624732,0,0.3333333333333333,0.8,5
30,skill_matched,quadratic,34,8,9.17335777722153,0,1.0,0.8,1
30,skill_matched,quadratic,35,21,13.514145954985084,1,0.6666666666666666,0.8,2
30,skill_matched,quadratic,36,34,24.5038415983831,0,0.0,0.6,4
30,skill_matched,quadratic,37,22,21.195273336616356,1,0.6666666666666666,1.0,2
30,skill_matched,quadratic,38,14,8.332789398734215,1,0.6666666666666666,0.8,4
30,skill_matched,quadratic,39,25,26.644279673417987,0,0.6666666666666666,0.8,4
30,skill_matched,quadratic,40,9,6.773947342718305,1,1.0,1.0,1
30,skill_matched,quadratic,41,20,9.977836782785733,1,0.6666666666666666,1.0,2
30,skill_matched,quadratic,42,19,12.962874490946906,0,1.0,0.8,3
30,skill_matched,quadratic,43,16,9.984528654186846,1,0.6666666666666666,1.0,1
30,skill_matched,quadratic,44,28,16.116792685234692,1,1.0,0.8,2
30,skill_matched,quadratic,45,14,6.892312971769089,1,0.6666666666666666,0.8,2
30,skill_matched,quadratic,46,24,8.418010138245947,0,1.0,0.6,2
30,skill_matched,quadratic,47,39,19.741369840686726,0,0.3333333333333333,0.6,6
30,skill_matched,quadratic,48,20,9.94300780474051,1,1.0,1.0,2
30,skill_matched,quadratic,49,10,12.18402986695251,1,0.6666666666666666,1.0,3
50,uniform,uniform,0,7,2.5867257079064894,1,1.0,1.0,0
50,uniform,uniform,1,10,8.60934530709086,0,0.6666666666666666,0.8,3
50,uniform,uniform,2,6,3.7076052297783577,1,1.0,0.8,1
50,uniform,uniform,3,12,5.086203487121885,0,0.6666666666666666,1.0,2
50,uniform,uniform,4,6,2.715948162375812,1,1.0,1.0,0
50,uniform,uniform,5,9,3.0176601957035114,1,1.0,1.0,0
50,uniform,uniform,6,5,6.183256475436683,1,0.6666666666666666,0.8,1
50,uniform,uniform,7,12,4.7341920071852615,1,1.0,0.8,1
50,uniform,uniform,8,9,7.330447000124427,0,0.6666666666666666,0.8,4
50,uniform,uniform,9,7,13.656491622080113,1,0.6666666666666666,0.8,2
50,uniform,uniform,10,9,3.302402597059223,1,1.0,1.0,1
50,uniform,uniform,11,9,8.142518544745801,0,0.6666666666666666,1.0,2
50,uniform,uniform,12,8,4.708086476615399,1,0.6666666666666666,1.0,2
50,uniform,uniform,13,9,6.484339490516239,0,1.0,1.0,2
50,uniform,uniform,14,11,3.2631879431861135,1,0.6666666666666666,0.8,2
50,uniform,uniform,15,9,2.768475667340861,1,0.6666666666666666,0.8,1
50,uniform,uniform,16,7,3.4160505467126967,1,1.0,1.0,0
50,uniform,uniform,17,5,5.993117705154003,1,1.0,1.0,2
50,uniform,uniform,18,14,20.09269009524053,0,0.6666666666666666,0.8,5
50,uniform,uniform,19,4,3.2217561665487686,1,1.0,0.8,0
50,uniform,uniform,20,16,3.745342527071605,0,0.6666666666666666,0.8,2
50,uniform,uniform,21,7,10.309167012256719,1,1.0,1.0,0
50,uniform,uniform,22,11,2.6347394563871416,1,0.6666666666666666,1.0,3
50,uniform,uniform,23,9,2.360847456509641,1,1.0,0.8,1
50,uniform,uniform,24,11,8.420674988594987,0,1.0,0.8,4
50,uniform,uniform,25,11,6.577133294274673,0,1.0,0.8,1
50,uniform,uniform,26,9,5.124355857673753,1,0.6666666666666666,0.8,1
50,uniform,uniform,27,8,5.237449616114883,1,1.0,1.0,0
50,uniform,uniform,28,7,4.55598253224863,1,1.0,1.0,1
50,uniform,uniform,29,6,4.368456875239208,1,1.0,1.0,0
50,uniform,uniform,30,8,6.054065824970123,1,1.0,1.0,1
50,uniform,uniform,31,17,3.808433903819426,1,1.0,0.8,1
50,uniform,uniform,32,9,4.687702641592316,1,0.6666666666666666,1.0,1
50,uniform,uniform,33,6,2.2220800553000615,1,1.0,1.0,0
50,uniform,uniform,34,5,7.438506281378468,0,1.0,1.0,1
50,uniform,uniform,35,8,6.528361214268393,1,1.0,1.0,0
50,uniform,uniform,36,6,2.2226042199267546,1,1.0,1.0,0
50,uniform,uniform,37,14,4.906388086979108,0,1.0,0.8,2
50,uniform,uniform,38,7,2.260697032303954,1,1.0,0.8,1
50,uniform,uniform,39,11,6.093250631990344,1,0.6666666666666666,1.0,2
50,uniform,uniform,40,12,7.590587274531008,1,0.6666666666666666,0.8,1
50,uniform,uniform,41,7,1.9889111765794414,0,1.0,1.0,2
50,uniform,uniform,42,7,4.139900411323816,0,1.0,1.0,2
50,uniform,uniform,43,6,5.312641648702137,1,1.0,1.0,0
50,uniform,uniform,44,4,2.9483201652825652,1,1.0,1.0,1
50,uniform,uniform,45,9,5.112764783306241,1,1.0,0.8,1
50,uniform,uniform,46,9,3.8206446552076962,1,1.0,1.0,0
50,uniform,uniform,47,14,4.369293402804044,0,0.6666666666666666,0.8,2
50,uniform,uniform,48,1,4.854379555032864,1,1.0,1.0,0
50,uniform,uniform,49,7,4.551810478228954,1,1.0,1.0,1
50,uniform,vigna,0,7,3.3131021291423326,1,1.0,1.0,0
50,uniform,vigna,1,9,9.164384561590163,1,0.6666666666666666,0.8,2
50,uniform,vigna,2,5,4.157690511403739,1,1.0,1.0,1
50,uniform,vigna,3,11,4.607093506466972,0,0.6666666666666666,1.0,2
50,uniform,vigna,4,9,3.4613081466536846,1,0.6666666666666666,0.8,1
50,uniform,vigna,5,4,1.9675963305821327,1,1.0,1.0,0
50,uniform,vigna,6,8,5.3527452978239305,1,0.6666666666666666,0.8,1
50,uniform,vigna,7,12,4.7341920071852615,1,1.0,0.8,1
50,uniform,vigna,8,9,7.330447000124427,0,0.6666666666666666,0.8,4
50,uniform,vigna,9,7,10.383862841946648,1,0.6666666666666666,0.8,1
50,uniform,vigna,10,9,4.226688005022921,1,1.0,1.0,1
50,uniform,vigna,11,9,7.542509933428097,0,0.6666666666666666,1.0,2
50,uniform,vigna,12,10,5.163116166591102,1,0.6666666666666666,1.0,2
50,uniform,vigna,13,7,3.121444772582726,1,1.0,0.8,1
50,uniform,vigna,14,11,3.2631879431861135,1,0.6666666666666666,0.8,2
50,uniform,vigna,15,8,3.088180983276901,1,0.6666666666666666,0.8,1
50,uniform,vigna,16,8,2.8943892862050777,1,1.0,1.0,0
50,uniform,vigna,17,7,8.669792554520424,1,1.0,0.8,2
50,uniform,vigna,18,12,19.280586026188942,0,0.6666666666666666,0.8,5
50,uniform,vigna,19,6,5.16013838519099,1,0.6666666666666666,0.8,0
50,uniform,vigna,20,16,5.439535365536449,0,0.6666666666666666,0.8,2
50,uniform,vigna,21,8,9.307885085300166,1,1.0,1.0,0
50,uniform,vigna,22,10,3.6811976202040526,1,1.0,0.8,1
50,uniform,vigna,23,10,3.304846302408997,1,1.0,0.8,1
50,uniform,vigna,24,10,8.910693944630662,0,1.0,0.8,3
50,uniform,vigna,25,10,7.097410031089856,0,1.0,0.8,1
50,uniform,vigna,26,9,6.174098010885332,1,0.6666666666666666,1.0,1
50,uniform,vigna,27,10,5.302404395998089,1,1.0,1.0,0
50,uniform,vigna,28,6,4.802389869660385,1,1.0,1.0,1
50,uniform,vigna,29,8,3.7001197819365945,1,1.0,1.0,1
50,uniform,vigna,30,11,6.443114742557131,1,1.0,1.0,2
50,uniform,vigna,31,22,5.098057873020714,1,1.0,0.8,1
50,uniform,vigna,32,10,5.311169295157994,1,0.6666666666666666,1.0,1
50,uniform,vigna,33,7,2.856365819392402,1,1.0,1.0,0
50,uniform,vigna,34,4,4.2581349790544145,1,1.0,1.0,0
50,uniform,vigna,35,8,6.528361214268393,1,1.0,1.0,0
50,uniform,vigna,36,4,2.4606009636127535,1,1.0,1.0,0
50,uniform,vigna,37,15,4.5958505066182065,0,1.0,0.8,2
50,uniform,vigna,38,9,3.8739334593547343,1,0.6666666666666666,0.8,1
50,uniform,vigna,39,12,6.530065305045793,1,0.6666666666666666,1.0,2
50,uniform,vigna,40,12,8.422778480064446,1,0.6666666666666666,0.8,1
50,uniform,vigna,41,8,2.343498667617304,0,1.0,1.0,2
50,uniform,vigna,42,9,4.619773238026884,0,1.0,1.0,2
50,uniform,vigna,43,7,5.674643969103192,1,1.0,1.0,0
50,uniform,vigna,44,5,2.7376718546315018,1,1.0,1.0,1
50,uniform,vigna,45,12,8.90627073812515,1,1.0,0.8,1
50,uniform,vigna,46,9,5.096917685980155,1,1.0,1.0,0
50,uniform,vigna,47,13,3.570344378766365,1,0.6666666666666666,0.8,1
50,uniform,vigna,48,3,2.7322601764588796,1,1.0,1.0,0
50,uniform,vigna,49,6,3.6302742221149438,1,1.0,1.0,1
50,uniform,quadratic,0,12,10.23611402460543,1,1.0,1.0,0
50,uniform,quadratic,1,12,8.95579955303459,1,0.6666666666666666,0.8,2
50,uniform,quadratic,2,5,10.008622593462745,1,1.0,1.0,0
50,uniform,quadratic,3,11,7.371648900717832,0,1.0,1.0,1
50,uniform,quadratic,4,15,5.010807967483838,1,0.6666666666666666,0.8,2
50,uniform,quadratic,5,4,3.3400114145315207,1,1.0,1.0,0
50,uniform,quadratic,6,10,7.967272556349094,1,0.6666666666666666,0.8,1
50,uniform,quadratic,7,14,6.835646845398068,1,1.0,0.8,2
50,uniform,quadratic,8,12,6.205693737711471,0,0.6666666666666666,0.8,3
50,uniform,quadratic,9,11,9.959628211815792,0,0.6666666666666666,0.8,2
50,uniform,quadratic,10,11,4.196748581729922,1,1.0,1.0,1
50,uniform,quadratic,11,17,12.436683134255167,0,0.6666666666666666,1.0,2
50,uniform,quadratic,12,14,7.432097389572531,1,0.6666666666666666,1.0,2
50,uniform,quadratic,13,9,3.2294566311712236,1,1.0,0.8,1
50,uniform,quadratic,14,10,3.852414101819531,1,0.6666666666666666,0.8,2
50,uniform,quadratic,15,6,3.5246663122695474,1,0.6666666666666666,1.0,1
50,uniform,quadratic,16,12,4.4511195311002325,1,1.0,1.0,0
50,uniform,quadratic,17,11,6.908848017737862,1,1.0,0.8,2
50,uniform,quadratic,18,11,13.090327174322304,0,0.6666666666666666,1.0,5
50,uniform,quadratic,19,10,7.62983721226112,1,0.6666666666666666,0.8,0
50,uniform,quadratic,20,19,5.839420338373963,0,0.6666666666666666,0.8,2
50,uniform,quadratic,21,8,12.055118987153714,1,1.0,1.0,0
50,uniform,quadratic,22,12,5.3616826258432155,1,1.0,0.8,1
50,uniform,quadratic,23,14,4.803377967908564,1,1.0,0.8,1
50,uniform,quadratic,24,12,8.9721734122997,0,1.0,0.8,3
